operation_id,date,region,site,revenue,target_revenue,order_volume,operating_cost,downtime_minutes,maintenance_cost,csat_score
OP-02145,2026-06-11,West,WE-05,9876.44,11272.37,131,5990.82,13,718.89,84
OP-02146,2026-06-12,West,WE-01,10301.24,7932.40,116,6218.32,12,310.91,83
OP-02147,2026-06-12,West,WE-02,9557.85,12942.35,103,7583.32,9,454.99,94
OP-02148,2026-06-12,West,WE-03,13168.59,13046.72,83,8872.48,12,1064.69,81
OP-02149,2026-06-12,West,WE-04,10088.84,9393.64,119,8493.31,13,764.39,91
OP-02150,2026-06-12,West,WE-05,11575.61,8767.40,119,8189.98,9,818.99,79
OP-02151,2026-06-15,West,WE-01,13168.59,8245.53,113,6673.32,10,667.33,84
OP-02152,2026-06-15,West,WE-02,9026.86,12002.98,83,6142.49,12,429.97,91
OP-02153,2026-06-15,West,WE-03,11150.82,12002.98,131,9403.31,11,1034.36,92
OP-02154,2026-06-15,West,WE-04,9133.05,8454.27,120,8341.65,13,1000.99,94
OP-02155,2026-06-15,West,WE-05,8495.86,10019.88,126,9175.81,12,917.58,80
OP-02156,2026-06-16,West,WE-01,8389.67,11376.74,103,9327.48,12,932.74,76
OP-02157,2026-06-16,West,WE-02,8389.67,11272.37,79,7128.32,14,498.98,76
OP-02158,2026-06-16,West,WE-03,9239.25,12942.35,110,8341.65,14,583.91,91
OP-02159,2026-06-16,West,WE-04,11363.22,12211.73,80,9479.15,14,758.33,83
OP-02160,2026-06-16,West,WE-05,9451.65,12837.97,124,9024.15,11,812.17,89
OP-02161,2026-06-17,West,WE-01,11044.62,9184.89,91,5763.32,9,518.69,91
OP-02162,2026-06-17,West,WE-02,9876.44,9602.39,96,6521.65,9,586.94,92
OP-02163,2026-06-17,West,WE-03,8177.27,10854.87,120,6597.49,10,329.87,90
OP-02164,2026-06-17,West,WE-04,11044.62,12107.36,109,9175.81,12,642.30,92
OP-02165,2026-06-17,West,WE-05,8602.06,12733.60,81,5763.32,11,403.43,87
OP-02166,2026-06-18,West,WE-01,8602.06,10646.12,94,6976.65,9,488.36,91
OP-02167,2026-06-18,West,WE-02,12425.20,9602.39,94,8341.65,13,750.74,96
OP-02168,2026-06-18,West,WE-03,8708.26,8976.14,119,7734.98,13,696.14,88
OP-02169,2026-06-18,West,WE-04,8602.06,11585.49,104,7279.98,13,655.19,84
OP-02170,2026-06-18,West,WE-05,12743.80,9811.13,112,8720.81,13,523.24,90
OP-02171,2026-06-19,West,WE-01,12849.99,10646.12,90,5914.99,13,650.64,80
OP-02172,2026-06-19,West,WE-02,11363.22,11898.61,94,6597.49,10,725.72,79
OP-02173,2026-06-19,West,WE-03,8283.47,12942.35,98,7204.15,9,504.29,93
OP-02174,2026-06-19,West,WE-04,12849.99,8976.14,111,9175.81,12,734.06,85
OP-02175,2026-06-19,West,WE-05,9026.86,7828.03,93,7355.82,9,588.46,80
OP-02176,2026-06-22,West,WE-01,8389.67,10437.38,113,9175.81,9,917.58,80
OP-02177,2026-06-22,West,WE-02,11894.21,9498.01,86,9327.48,13,932.74,93
OP-02178,2026-06-22,West,WE-03,9345.45,11794.23,109,7431.65,10,520.21,96
OP-02179,2026-06-22,West,WE-04,8920.66,9184.89,116,6824.98,13,341.24,80
OP-02180,2026-06-22,West,WE-05,10938.43,8871.77,108,6824.98,13,614.24,90
OP-02181,2026-06-23,West,WE-01,10726.03,12524.85,118,7734.98,13,541.44,95
OP-02182,2026-06-23,West,WE-02,12849.99,11063.62,103,7810.82,12,937.29,79
OP-02183,2026-06-23,West,WE-03,9451.65,9393.64,95,9479.15,10,853.12,83
OP-02184,2026-06-23,West,WE-04,9133.05,9915.51,118,6445.82,13,386.74,90
OP-02185,2026-06-23,West,WE-05,8708.26,8349.90,87,7507.48,12,450.44,78
OP-02186,2026-06-24,West,WE-01,9133.05,12107.36,84,9327.48,12,652.92,92
OP-02187,2026-06-24,West,WE-02,9876.44,8558.65,123,7204.15,14,504.29,84
OP-02188,2026-06-24,West,WE-03,13274.79,12420.48,130,6597.49,9,395.84,92
OP-02189,2026-06-24,West,WE-04,9770.24,12629.22,112,7734.98,9,464.09,94
OP-02190,2026-06-24,West,WE-05,11363.22,9080.52,92,8265.81,12,743.92,93
OP-02191,2026-06-25,West,WE-01,8920.66,7932.40,89,7583.32,11,682.49,95
OP-02192,2026-06-25,West,WE-02,12956.19,7828.03,112,8038.32,12,803.83,87
OP-02193,2026-06-25,West,WE-03,8389.67,12420.48,90,6445.82,10,451.20,84
OP-02194,2026-06-25,West,WE-04,13168.59,12837.97,100,6597.49,9,593.77,76
OP-02195,2026-06-25,West,WE-05,12531.40,10541.75,90,9403.31,11,1034.36,86
OP-02196,2026-06-26,West,WE-01,11257.02,8454.27,83,6218.32,11,373.09,81
OP-02197,2026-06-26,West,WE-02,9026.86,10437.38,81,8720.81,9,610.45,88
OP-02198,2026-06-26,West,WE-03,8071.07,8663.02,131,6369.99,9,445.89,85
OP-02199,2026-06-26,West,WE-04,9451.65,11063.62,100,8948.31,11,1073.79,86
OP-02200,2026-06-26,West,WE-05,11363.22,10019.88,131,9099.98,11,1000.99,95
OP-02201,2026-06-01,Central,CE-01,10335.50,9957.03,134,7509.05,14,600.72,85
OP-02202,2026-06-01,Central,CE-02,12679.63,9003.70,84,5832.27,14,641.54,90
OP-02203,2026-06-01,Central,CE-03,11720.67,11016.29,117,7071.63,13,353.58,92
OP-02204,2026-06-01,Central,CE-04,8950.33,9745.18,86,6123.89,12,673.62,87
OP-02205,2026-06-01,Central,CE-05,9269.98,12075.55,128,6415.50,9,769.86,80
OP-02206,2026-06-02,Central,CE-01,11614.12,11757.77,118,8383.89,14,670.71,92
OP-02207,2026-06-02,Central,CE-02,8524.12,10910.36,130,8165.18,14,408.25,96
OP-02208,2026-06-02,Central,CE-03,9483.09,10168.88,87,6707.11,9,402.42,76
OP-02209,2026-06-02,Central,CE-04,8630.68,9427.40,89,8092.28,10,809.22,82
OP-02210,2026-06-02,Central,CE-05,9696.19,12817.03,89,6342.60,14,380.55,90
OP-02211,2026-06-03,Central,CE-01,8097.92,13240.73,108,7727.76,13,695.49,77
OP-02212,2026-06-03,Central,CE-02,9056.88,8156.29,94,5540.66,11,554.06,92
OP-02213,2026-06-03,Central,CE-03,9376.54,8156.29,104,6561.31,13,393.67,92
OP-02214,2026-06-03,Central,CE-04,9269.98,11228.14,96,7509.05,12,450.54,91
OP-02215,2026-06-03,Central,CE-05,9589.64,12817.03,95,8019.38,9,481.16,77
OP-02216,2026-06-04,Central,CE-01,9376.54,12287.40,120,6050.98,15,363.05,94
OP-02217,2026-06-04,Central,CE-02,10015.85,12287.40,115,7727.76,14,540.94,95
OP-02218,2026-06-04,Central,CE-03,11401.02,8050.36,115,8675.51,10,694.04,94
OP-02219,2026-06-04,Central,CE-04,8950.33,11545.92,86,7873.57,12,393.67,84
OP-02220,2026-06-04,Central,CE-05,12040.32,11651.84,130,8456.80,13,591.97,79
OP-02221,2026-06-05,Central,CE-01,10974.81,8791.85,134,8894.22,14,889.42,87
OP-02222,2026-06-05,Central,CE-02,10761.71,11122.21,128,5978.08,9,717.36,89
OP-02223,2026-06-05,Central,CE-03,10442.05,12605.18,131,6269.69,9,752.36,92
OP-02224,2026-06-05,Central,CE-04,12892.74,9003.70,110,8675.51,14,954.30,96
OP-02225,2026-06-05,Central,CE-05,9376.54,10380.73,98,8165.18,13,979.82,96
OP-02226,2026-06-08,Central,CE-01,8417.57,7944.44,106,8967.12,12,986.38,87
OP-02227,2026-06-08,Central,CE-02,10335.50,11122.21,121,9040.02,14,452.00,81
OP-02228,2026-06-08,Central,CE-03,10655.15,10274.81,119,9040.02,12,723.20,89
OP-02229,2026-06-08,Central,CE-04,9696.19,8897.77,105,5832.27,12,583.22,80
OP-02230,2026-06-08,Central,CE-05,8097.92,10910.36,83,7436.15,14,817.97,77
OP-02231,2026-06-09,Central,CE-01,8417.57,10910.36,131,8675.51,13,694.04,95
OP-02232,2026-06-09,Central,CE-02,11507.57,11969.62,83,6852.92,11,548.23,89
OP-02233,2026-06-09,Central,CE-03,11827.22,8474.07,106,6196.79,10,433.77,89
OP-02234,2026-06-09,Central,CE-04,8950.33,11228.14,125,6925.83,10,623.32,88
OP-02235,2026-06-09,Central,CE-05,12253.43,11439.99,83,8019.38,12,400.96,95
OP-02236,2026-06-10,Central,CE-01,8097.92,12287.40,101,8456.80,10,761.11,88
OP-02237,2026-06-10,Central,CE-02,11614.12,9957.03,106,7363.25,14,883.59,89
OP-02238,2026-06-10,Central,CE-03,8843.78,10910.36,121,6050.98,12,484.07,85
OP-02239,2026-06-10,Central,CE-04,12573.08,8050.36,129,7217.44,11,433.04,95
OP-02240,2026-06-10,Central,CE-05,8311.02,9745.18,111,6488.40,13,454.18,90
OP-02241,2026-06-11,Central,CE-01,8097.92,12181.47,81,7581.96,14,379.09,80
OP-02242,2026-06-11,Central,CE-02,13105.84,10062.96,99,6123.89,13,306.19,92
OP-02243,2026-06-11,Central,CE-03,7991.37,9321.47,96,5686.47,12,398.05,95
OP-02244,2026-06-11,Central,CE-04,9483.09,11863.69,130,7800.67,10,468.04,95
OP-02245,2026-06-11,Central,CE-05,12573.08,8897.77,123,7946.47,13,476.78,80
OP-02246,2026-06-12,Central,CE-01,10122.40,12499.25,97,8821.31,13,882.13,92
OP-02247,2026-06-12,Central,CE-02,11401.02,12181.47,112,8529.70,13,1023.56,86
OP-02248,2026-06-12,Central,CE-03,8950.33,9957.03,121,9040.02,12,813.60,89
OP-02249,2026-06-12,Central,CE-04,9696.19,11863.69,94,7290.34,9,729.03,86
OP-02250,2026-06-12,Central,CE-05,10974.81,9533.33,124,7363.25,9,589.06,84
OP-02251,2026-06-15,Central,CE-01,12359.98,13028.88,100,6925.82,10,484.80,96
OP-02252,2026-06-15,Central,CE-02,12040.32,13134.81,89,7946.47,10,397.32,92
OP-02253,2026-06-15,Central,CE-03,12146.88,10804.44,88,7727.76,13,463.66,84
OP-02254,2026-06-15,Central,CE-04,8630.68,13240.73,113,6415.50,10,384.93,76
OP-02255,2026-06-15,Central,CE-05,11614.12,12075.55,111,8821.31,10,1058.55,78
OP-02256,2026-06-16,Central,CE-01,8630.68,11545.92,107,8821.31,14,529.27,
OP-02257,2026-06-16,Central,CE-02,10228.95,12287.40,83,8165.18,12,734.86,81
OP-02258,2026-06-16,Central,CE-03,12999.29,10486.66,123,6269.69,13,752.36,83
OP-02259,2026-06-16,Central,CE-04,12359.98,10698.51,81,8238.09,14,494.28,83
OP-02260,2026-06-16,Central,CE-05,9589.64,13240.73,85,7800.67,14,936.08,82
OP-02261,2026-06-17,Central,CE-01,12892.74,12075.55,119,8821.31,15,441.06,83
OP-02262,2026-06-17,Central,CE-02,8630.67,8685.92,96,8821.31,10,882.13,96
OP-02263,2026-06-17,Central,CE-03,9696.19,8791.85,113,6269.69,11,313.48,85
OP-02264,2026-06-17,Central,CE-04,12679.63,10486.66,101,9040.02,11,813.60,76
OP-02265,2026-06-17,Central,CE-05,11614.12,13028.88,125,7873.57,9,393.67,88
OP-02266,2026-06-18,Central,CE-01,11827.22,9639.25,133,6123.89,14,306.19,95
OP-02267,2026-06-18,Central,CE-02,12466.53,12605.18,134,8967.12,11,717.36,80
OP-02268,2026-06-18,Central,CE-03,8204.47,8262.22,104,5832.27,9,524.90,95
OP-02269,2026-06-18,Central,CE-04,12359.98,10698.51,83,6342.60,10,634.26,83
OP-02270,2026-06-18,Central,CE-05,9163.43,10592.58,126,7290.34,14,583.22,78
OP-02271,2026-06-19,Central,CE-01,10655.15,11651.84,126,8529.70,15,852.97,79
OP-02272,2026-06-19,Central,CE-02,8417.57,9533.33,95,9112.93,11,911.29,80
OP-02273,2026-06-19,Central,CE-03,10442.05,8368.14,106,9040.02,9,994.40,86
OP-02274,2026-06-19,Central,CE-04,8524.12,13134.81,117,7363.25,14,736.32,79
OP-02275,2026-06-19,Central,CE-05,11507.57,12711.10,128,8238.09,11,411.90,91
OP-02276,2026-06-22,Central,CE-01,13212.39,9533.33,103,7290.34,13,801.93,86
OP-02277,2026-06-22,Central,CE-02,12253.43,9215.55,82,6123.89,10,734.86,95
OP-02278,2026-06-22,Central,CE-03,8311.02,10274.81,91,7290.34,13,364.51,86
OP-02279,2026-06-22,Central,CE-04,11933.77,9215.55,127,8383.89,11,503.03,89
OP-02280,2026-06-22,Central,CE-05,11933.77,12605.18,129,8165.18,13,979.82,82
OP-02281,2026-06-23,Central,CE-01,12146.88,8685.92,114,8019.38,14,400.96,82
OP-02282,2026-06-23,Central,CE-02,8737.23,10910.36,90,7363.25,13,662.69,96
OP-02283,2026-06-23,Central,CE-03,10335.50,8685.92,117,8748.41,12,437.42,89
OP-02284,2026-06-23,Central,CE-04,11081.36,12181.47,118,6488.40,13,389.30,95
OP-02285,2026-06-23,Central,CE-05,10868.26,9215.55,83,5905.18,11,708.62,96
OP-02286,2026-06-24,Central,CE-01,11507.57,8685.92,100,5832.27,11,349.93,96
OP-02287,2026-06-24,Central,CE-02,9802.74,11122.21,100,6780.02,10,813.60,82
OP-02288,2026-06-24,Central,CE-03,7991.37,11334.07,106,6196.79,14,371.80,90
OP-02289,2026-06-24,Central,CE-04,12466.53,7944.44,103,5905.18,10,708.62,90
OP-02290,2026-06-24,Central,CE-05,10122.40,8050.36,103,5832.27,13,583.22,84
OP-02291,2026-06-25,Central,CE-01,11187.91,12605.18,120,6780.02,12,610.20,91
OP-02292,2026-06-25,Central,CE-02,9056.88,9215.55,128,8165.18,11,734.86,85
OP-02293,2026-06-25,Central,CE-03,12679.63,8897.77,86,6488.40,12,778.60,87
OP-02294,2026-06-25,Central,CE-04,10442.05,8262.22,107,8383.89,11,1006.06,82
OP-02295,2026-06-25,Central,CE-05,12786.19,13028.88,106,7290.34,10,801.93,88
OP-02296,2026-06-26,Central,CE-01,11187.91,9427.40,98,7946.47,11,635.71,89
OP-02297,2026-06-26,Central,CE-02,10442.05,12922.95,131,8165.18,10,653.21,80
OP-02298,2026-06-26,Central,CE-03,10228.95,7944.44,115,5905.18,12,472.41,88
OP-02299,2026-06-26,Central,CE-04,11614.12,10062.96,104,6342.60,11,317.13,89
OP-02300,2026-06-26,Central,CE-05,12466.53,8474.07,120,8894.22,13,800.47,94
OP-02301,2026-06-01,Coast,CO-01,11305.00,10338.16,115,5642.54,10,677.10,95
OP-02302,2026-06-01,Coast,CO-02,7790.00,11091.99,85,5717.77,14,686.13,95
OP-02303,2026-06-01,Coast,CO-03,10450.00,10015.10,127,8802.36,15,880.23,77
OP-02304,2026-06-01,Coast,CO-04,7220.00,12061.19,98,7297.68,11,364.88,93
OP-02305,2026-06-01,Coast,CO-05,7505.00,11845.81,92,6169.17,11,493.53,82
OP-02306,2026-06-02,Coast,CO-01,8550.00,10876.61,131,6319.64,13,505.57,90
OP-02307,2026-06-02,Coast,CO-02,9595.00,11845.81,104,5868.24,10,293.41,92
OP-02308,2026-06-02,Coast,CO-03,10070.00,9907.41,87,8802.36,9,880.23,81
OP-02309,2026-06-02,Coast,CO-04,9595.00,9584.34,80,7899.55,13,789.95,94
OP-02310,2026-06-02,Coast,CO-05,8550.00,10661.23,133,6921.51,12,484.50,85
OP-02311,2026-06-03,Coast,CO-01,10450.00,12922.71,121,9404.23,15,658.29,90
OP-02312,2026-06-03,Coast,CO-02,10640.00,9692.03,127,7448.15,15,521.37,95
OP-02313,2026-06-03,Coast,CO-03,8265.00,11845.81,120,7749.08,10,542.43,82
OP-02314,2026-06-03,Coast,CO-04,9405.00,8184.38,97,7372.92,12,442.37,83
OP-02315,2026-06-03,Coast,CO-05,9595.00,11738.12,132,7071.98,11,848.63,87
OP-02316,2026-06-04,Coast,CO-01,8930.00,10230.48,126,6545.34,13,523.62,91
OP-02317,2026-06-04,Coast,CO-02,9405.00,10230.48,104,8802.36,13,440.11,93
OP-02318,2026-06-04,Coast,CO-03,11875.00,13245.77,102,6996.75,11,699.67,79
OP-02319,2026-06-04,Coast,CO-04,10165.00,9799.72,125,8200.49,10,738.04,88
OP-02320,2026-06-04,Coast,CO-05,8265.00,13353.46,105,6319.64,13,315.98,81
OP-02321,2026-06-05,Coast,CO-01,10545.00,11953.50,87,8952.83,10,805.75,91
OP-02322,2026-06-05,Coast,CO-02,11685.00,11091.99,91,6169.17,10,308.45,96
OP-02323,2026-06-05,Coast,CO-03,7505.00,9368.96,114,7749.08,11,619.92,76
OP-02324,2026-06-05,Coast,CO-04,8835.00,8615.14,103,6394.88,12,383.69,76
OP-02325,2026-06-05,Coast,CO-05,9500.00,10768.92,115,7673.85,11,537.16,88
OP-02326,2026-06-08,Coast,CO-01,11875.00,11091.99,111,7448.15,16,595.85,95
OP-02327,2026-06-08,Coast,CO-02,10355.00,11522.75,88,5943.47,15,475.47,77
OP-02328,2026-06-08,Coast,CO-03,7220.00,10230.48,116,5793.01,13,579.30,89
OP-02329,2026-06-08,Coast,CO-04,11305.00,12599.64,94,9404.23,12,564.25,87
OP-02330,2026-06-08,Coast,CO-05,9880.00,10122.79,106,6244.41,15,561.99,87
OP-02331,2026-06-09,Coast,CO-01,8360.00,12061.19,128,7448.15,14,446.88,85
OP-02332,2026-06-09,Coast,CO-02,10070.00,8830.52,110,8350.96,10,835.09,93
OP-02333,2026-06-09,Coast,CO-03,7980.00,8722.83,110,7824.32,10,469.45,96
OP-02334,2026-06-09,Coast,CO-04,11020.00,9476.65,118,8501.42,14,680.11,89
OP-02335,2026-06-09,Coast,CO-05,11685.00,10015.10,89,9103.29,12,455.16,82
OP-02336,2026-06-10,Coast,CO-01,8930.00,11307.37,106,6846.28,13,547.70,83
OP-02337,2026-06-10,Coast,CO-02,9405.00,8292.07,93,8501.42,14,765.12,89
OP-02338,2026-06-10,Coast,CO-03,9975.00,10230.48,114,8576.66,14,857.66,90
OP-02339,2026-06-10,Coast,CO-04,8930.00,10445.85,115,7673.85,13,690.64,93
OP-02340,2026-06-10,Coast,CO-05,11210.00,12491.95,113,7899.55,16,947.94,94
OP-02341,2026-06-11,Coast,CO-01,7220.00,11845.81,110,6093.94,14,487.51,95
OP-02342,2026-06-11,Coast,CO-02,8075.00,13245.77,102,6695.81,14,401.74,94
OP-02343,2026-06-11,Coast,CO-03,8265.00,13245.77,129,7598.62,14,759.86,83
OP-02344,2026-06-11,Coast,CO-04,9500.00,9907.41,81,7297.68,13,875.72,79
OP-02345,2026-06-11,Coast,CO-05,8930.00,9692.03,127,8350.96,12,584.56,90
OP-02346,2026-06-12,Coast,CO-01,11685.00,11953.50,122,6921.51,15,415.29,78
OP-02347,2026-06-12,Coast,CO-02,9500.00,9476.65,87,8727.12,10,1047.25,84
OP-02348,2026-06-12,Coast,CO-03,7410.00,9799.72,101,5717.77,13,400.24,79
OP-02349,2026-06-12,Coast,CO-04,10545.00,9907.41,103,8426.19,12,758.35,91
OP-02350,2026-06-12,Coast,CO-05,9025.00,8722.83,94,9028.06,13,902.80,84
OP-02351,2026-06-15,Coast,CO-01,9405.00,11630.43,82,5793.01,15,405.51,88
OP-02352,2026-06-15,Coast,CO-02,11590.00,12491.95,104,6771.05,14,406.26,78
OP-02353,2026-06-15,Coast,CO-03,10165.00,13138.08,124,7824.32,11,469.45,76
OP-02354,2026-06-15,Coast,CO-04,8550.00,8076.69,104,8350.96,14,417.54,80
OP-02355,2026-06-15,Coast,CO-05,7980.00,8938.20,117,6394.88,15,511.59,82
OP-02356,2026-06-16,Coast,CO-01,10260.00,11845.81,108,8125.25,14,975.03,77
OP-02357,2026-06-16,Coast,CO-02,10735.00,11630.43,131,8651.89,14,432.59,92
OP-02358,2026-06-16,Coast,CO-03,7410.00,10661.23,121,8877.59,12,798.98,82
OP-02359,2026-06-16,Coast,CO-04,11685.00,8292.07,125,5868.24,9,410.77,92
OP-02360,2026-06-16,Coast,CO-05,8645.00,13461.15,128,8350.96,11,668.07,93
OP-02361,2026-06-17,Coast,CO-01,10260.00,8076.69,100,8877.59,16,1065.31,86
OP-02362,2026-06-17,Coast,CO-02,8360.00,10553.54,127,9028.06,9,1083.36,92
OP-02363,2026-06-17,Coast,CO-03,9500.00,9153.58,93,5642.54,9,620.67,93
OP-02364,2026-06-17,Coast,CO-04,7600.00,12815.02,128,7749.08,13,774.90,89
OP-02365,2026-06-17,Coast,CO-05,10450.00,8184.38,80,7598.62,15,455.91,79
OP-02366,2026-06-18,Coast,CO-01,9025.00,9476.65,105,8501.42,14,510.08,79
OP-02367,2026-06-18,Coast,CO-02,11685.00,11415.06,114,5868.24,11,586.82,77
OP-02368,2026-06-18,Coast,CO-03,10830.00,12168.88,112,8050.02,14,724.50,78
OP-02369,2026-06-18,Coast,CO-04,10165.00,9045.89,106,9329.00,13,746.32,82
OP-02370,2026-06-18,Coast,CO-05,11875.00,9045.89,122,8200.49,12,410.02,94
OP-02371,2026-06-19,Coast,CO-01,9880.00,10768.92,93,5868.24,10,410.77,91
OP-02372,2026-06-19,Coast,CO-02,8075.00,8722.83,120,5717.77,13,285.88,86
OP-02373,2026-06-19,Coast,CO-03,7220.00,12707.33,95,7071.98,13,495.03,88
OP-02374,2026-06-19,Coast,CO-04,7600.00,10984.30,133,7071.98,13,777.91,88
OP-02375,2026-06-19,Coast,CO-05,8265.00,8615.14,122,6620.58,10,331.02,81
OP-02376,2026-06-22,Coast,CO-01,10260.00,10661.23,109,7448.15,14,595.85,88
OP-02377,2026-06-22,Coast,CO-02,7220.00,10768.92,111,7523.38,14,677.10,91
OP-02378,2026-06-22,Coast,CO-03,8455.00,10122.79,100,5642.54,16,677.10,87
OP-02379,2026-06-22,Coast,CO-04,7695.00,11091.99,130,7824.32,10,625.94,89
OP-02380,2026-06-22,Coast,CO-05,9880.00,13353.46,117,7824.32,9,469.45,76
OP-02381,2026-06-23,Coast,CO-01,8645.00,12491.95,124,6996.75,13,629.70,85
OP-02382,2026-06-23,Coast,CO-02,9025.00,10553.54,113,5717.77,15,628.95,95
OP-02383,2026-06-23,Coast,CO-03,10545.00,8399.76,100,6846.28,13,342.31,94
OP-02384,2026-06-23,Coast,CO-04,11875.00,13353.46,132,8426.19,14,842.61,92
OP-02385,2026-06-23,Coast,CO-05,10355.00,9261.27,132,5642.54,11,338.55,87
OP-02386,2026-06-24,Coast,CO-01,7410.00,8507.45,132,8426.19,14,421.30,83
OP-02387,2026-06-24,Coast,CO-02,11590.00,10984.30,128,8426.19,10,842.61,88
OP-02388,2026-06-24,Coast,CO-03,8075.00,13461.15,96,5717.77,15,457.42,86
OP-02389,2026-06-24,Coast,CO-04,11020.00,8076.69,116,5717.77,11,571.77,88
OP-02390,2026-06-24,Coast,CO-05,7885.00,12061.19,112,8426.19,9,758.35,94
OP-02391,2026-06-25,Coast,CO-01,11590.00,10661.23,99,6018.71,12,481.49,82
OP-02392,2026-06-25,Coast,CO-02,10165.00,8184.38,93,6018.71,15,722.24,91
OP-02393,2026-06-25,Coast,CO-03,8455.00,12384.26,133,7824.32,14,391.21,77
OP-02394,2026-06-25,Coast,CO-04,11305.00,9153.58,119,8877.59,15,976.53,76
OP-02395,2026-06-25,Coast,CO-05,8550.00,12384.26,86,7222.45,12,722.24,80
OP-02396,2026-06-26,Coast,CO-01,10355.00,10122.79,116,7749.08,14,387.45,80
OP-02397,2026-06-26,Coast,CO-02,7505.00,11738.12,119,8050.02,10,885.50,80
OP-02398,2026-06-26,Coast,CO-03,7220.00,11953.50,133,8877.59,15,976.53,91
OP-02399,2026-06-26,Coast,CO-04,11875.00,8938.20,104,7147.21,10,357.36,94
OP-02400,2026-06-26,Coast,CO-05,11780.00,12922.71,114,6695.81,15,736.53,83
OP-00008,2026-03-03,North,NO-03,12240.13,12098.37,92,7541.48,8,829.56,77
OP-00145,2026-03-12,South,SO-05,6654.71,10404.04,90,6128.56,8,306.42,77
OP-00282,2026-03-24,East,EA-02,11108.27,11131.81,84,7859.68,11,628.77,84
OP-00419,2026-03-05,Central,CE-04,8709.50,9713.88,91,8380.05,11,586.60,95
OP-00556,2026-03-17,Coast,CO-01,10852.01,10078.49,84,6326.09,15,379.56,83
OP-00693,2026-04-27,North,NO-03,11919.82,8882.99,90,5997.55,13,299.87,76
OP-00830,2026-04-08,East,EA-05,8886.64,9873.09,92,7365.35,9,368.26,82
OP-00967,2026-04-20,West,WE-02,8985.49,9395.06,109,7165.43,9,573.23,81
OP-01104,2026-04-01,Coast,CO-04,9488.75,12121.42,91,5673.46,14,340.40,93
OP-01241,2026-05-13,North,NO-01,9935.71,9099.00,81,5909.70,15,413.67,95
OP-01378,2026-05-22,South,SO-03,8478.30,10432.97,80,7700.45,9,539.03,82
OP-01515,2026-05-05,West,WE-05,9558.25,10920.17,84,5805.79,9,406.40,94
OP-01652,2026-05-15,Central,CE-02,10938.60,10472.24,92,8881.20,12,444.06,84
OP-01789,2026-05-26,Coast,CO-04,9484.63,10292.54,109,8276.54,13,662.12,92
OP-01926,2026-06-08,South,SO-01,10414.85,9730.37,102,8531.60,10,767.84,88
OP-02063,2026-06-17,East,EA-03,12015.71,10199.08,116,9011.81,12,811.06,89
OP-02200,2026-06-26,West,WE-05,11363.22,10019.88,131,9099.98,11,1000.99,95
